f_name,gnd,doi,name,fulltext
Gatti_Luigi.html,https://d-nb.info/gnd/122614461,https://dx.doi.org/10.1553/0x0001ceb8,"Gatti (eig. Dalla Gatta), Luigi Maria Baldassare",
Gatto_Familie.html,,https://dx.doi.org/10.1553/0x00021cc7,"Gatto, Familie Ignaz",
Gatto_Simone.html,https://d-nb.info/gnd/136329144,https://dx.doi.org/10.1553/0x0001ceb9,"Gatto, Simone",
Gattung.html,,https://dx.doi.org/10.1553/0x0002092d,Gattung ,
Gauby_Familie.html,,https://dx.doi.org/10.1553/0x00020f0d,"Gauby, Familie Jakob:",
Gaucquier_Alard.html,https://d-nb.info/gnd/129165999,https://dx.doi.org/10.1553/0x0001cebc,"Gaucquier (Nuceus), Alard du (Allardo)",
Gaudriot_Charly.html,https://d-nb.info/gnd/139635335,https://dx.doi.org/10.1553/0x00020f0f,"Gaudriot, Charly (eig. Karl)",
Gautier_Familie.html,,https://dx.doi.org/10.1553/0x00020bd3,"Gautier (Gaultier), Familie Pierre G.",
Gebauer_Benjamin.html,,https://dx.doi.org/10.1553/0x002da71f,"Gebauer, Benjamin Johann Georg",
Gebauer_Ferry.html,https://d-nb.info/gnd/143173820,https://dx.doi.org/10.1553/0x00020f10,"Gebauer, Ferry (eig. Ferdinand) Wilhelm",
Gebauer_Franz.html,https://d-nb.info/gnd/119333473,https://dx.doi.org/10.1553/0x00020f11,"Gebauer, Franz Xaver Joseph G.,",
Gebrauchsmusik.html,,https://dx.doi.org/10.1553/0x0001cec3,Gebrauchsmusik ,
Gedaechtnis.html,,https://dx.doi.org/10.1553/0x0002092b,Gedächtnis ,
Gedanke.html,,https://dx.doi.org/10.1553/0x0002092c,Gedanke ,
Gedenkstaetten.html,,https://dx.doi.org/10.1553/0x0002092e,Gedenkstätten ,
Gee_Erin.html,,https://dx.doi.org/10.1553/0x002a308e,"Gee, Erin",
Geffels_Frans.html,https://d-nb.info/gnd/122806328,https://dx.doi.org/10.1553/0x0002ac1a,"Geffels (Geuffels, Gefflis), Frans (Francesco)",
Gegenbauer_Familie.html,,https://dx.doi.org/10.1553/0x00021862,"Gegenbauer, Familie Caspar",
Gegenreformation.html,,https://dx.doi.org/10.1553/0x0001cec6,Gegenreformation ,
Gehmacher_Familie.html,,https://dx.doi.org/10.1553/0x0002092f,"Gehmacher, Familie Friedrich",
Gehring_Ludwig.html,https://d-nb.info/gnd/1043382593,https://dx.doi.org/10.1553/0x00137194,"Gehring, Familie Ludwig:",
Geierlechner_Kosmas.html,https://d-nb.info/gnd/104216732X,https://dx.doi.org/10.1553/0x0022efa8,"Geierlechner, Kosmas",
Geige.html,,https://dx.doi.org/10.1553/0x0001cecb,Geigen- und Lautenbau ,
Geigentag.html,,https://dx.doi.org/10.1553/0x0001cecc,Geigentag ,
Geiger_Brueder.html,https://d-nb.info/gnd/140939636,https://dx.doi.org/10.1553/0x0001cecd,"Geiger, Brüder Max:",
Geiger_Familie_1.html,,https://dx.doi.org/10.1553/0x00020930,"Geiger, Familie Joseph:",
Geiger_Familie_2.html,,https://dx.doi.org/10.1553/0x00020931,"Geiger (Geyger), Familie Hinko",
Geiger_Gyula.html,https://d-nb.info/gnd/1042167699,https://dx.doi.org/10.1553/0x0001cece,"Geiger, Familie Leopold:",
Geiger_Johann.html,https://d-nb.info/gnd/1042167567,https://dx.doi.org/10.1553/0x002e1c43,"Geiger, Johann",
Geiringer_Ehepaar.html,https://d-nb.info/gnd/130124494,,"Geiringer, Ehepaar Gustav",
Geissenhof_Franz.html,https://d-nb.info/gnd/130590681,https://dx.doi.org/10.1553/0x0001ced5,"Geissenhof, Franz",
Geisser_Christoph.html,https://d-nb.info/gnd/1042167915,https://dx.doi.org/10.1553/0x00223da7,"Geißer, P. Marian OSB (Christoph)",
Geissler_Johann.html,https://d-nb.info/gnd/1042172358,https://dx.doi.org/10.1553/0x00020932,"Geißler, Johann Bernard Bernhard",
Geisslerlieder.html,,https://dx.doi.org/10.1553/0x0001ced6,Geißlerlieder ,
Geist_Anton.html,https://d-nb.info/gnd/1042172552,https://dx.doi.org/10.1553/0x002b3a29,"Geist, Anton",
Geister_Anton.html,https://d-nb.info/gnd/1232845477,https://dx.doi.org/10.1553/0x003c5a17,"Geister, Anton de Padua",
Geistinger_Marie.html,https://d-nb.info/gnd/116520272,https://dx.doi.org/10.1553/0x0001ced8,"Geistinger, Marie (eig. Maria Charlotte Zezielia) Nikolaus",
Geistliche_Musik.html,,https://dx.doi.org/10.1553/0x0001ced9,Geistliche Musik ,
Geistliche_Spiele.html,,https://dx.doi.org/10.1553/0x0001ceda,Geistliche Spiele ,
Geistliches_Drama.html,,https://dx.doi.org/10.1553/0x00021861,Geistliches Drama ,
Geitner_Brueder.html,https://d-nb.info/gnd/135141001,https://dx.doi.org/10.1553/0x00020934,"Geitner, Brüder Leo:",
Gelinek_Joseph.html,https://d-nb.info/gnd/11900853X,https://dx.doi.org/10.1553/0x00020936,"Gelinek (Gelineck, Jelínek), Abbé Joseph",
Gemeindegesang.html,,https://dx.doi.org/10.1553/0x0001cede,Gemeindegesang ,
Gemelich_Georg.html,https://d-nb.info/gnd/1042173044,https://dx.doi.org/10.1553/0x0001cedf,"Gemelich, Georg",
Genee_Richard.html,https://d-nb.info/gnd/119312212,https://dx.doi.org/10.1553/0x00020933,"Genée, Franz Friedrich Richard Friedrich",
Genelli_Christoph.html,https://d-nb.info/gnd/132213125,https://dx.doi.org/10.1553/0x00020f13,"Genelli, Christoph SJ",
Generalbass.html,,https://dx.doi.org/10.1553/0x00020f14,"Generalbass, Generalbasslehre ",
Genssprunner_Johann.html,,,"Genßprunner, Johann",
Gentiluomo_Ehepaar.html,https://d-nb.info/gnd/117481629,https://dx.doi.org/10.1553/0x00309cea,"Gentiluomo, Ehepaar Giovanni",
Genuesi_Brueder.html,https://d-nb.info/gnd/1042405131,https://dx.doi.org/10.1553/0x00020938,"Genuesi (Genovesi), Brüder Domenico:",
Genzinger_Maria.html,https://d-nb.info/gnd/1042173575,https://dx.doi.org/10.1553/0x00020937,"Genzinger (geb. Kayser), Maria Anna Sabina (Marianne) von",
Georgiceus_Athanasius.html,https://d-nb.info/gnd/104038594,https://dx.doi.org/10.1553/0x00021cc8,"Georgiceus (Georgiceo, Georgievich, Georgijević, Grgičević, Jurievich-Dalmata, Jurjević), Athanasius (Athanas, Atanazije)",
Geppert_Meinhard.html,https://d-nb.info/gnd/1042173869,https://dx.doi.org/10.1553/0x00020935,"Geppert, Meinhard („Meiny“)",
Geramb_Viktor.html,https://d-nb.info/gnd/118717006,https://dx.doi.org/10.1553/0x003b0a92,"Geramb, Viktor Eduard Bartholomäus von",
Geras.html,,https://dx.doi.org/10.1553/0x0001ceea,Geras ,
Geraus-Sengl_Katharina.html,https://d-nb.info/gnd/1042174016,https://dx.doi.org/10.1553/0x0002ac1c,"Geraus-Sengl, Katharina Josepha Theresia (geb. Sengl)",
Gerber_Ernst.html,https://d-nb.info/gnd/116564741,https://dx.doi.org/10.1553/0x00020bca,"Gerber, Ernst Ludwig Heinrich Nikolaus",
Gerber_Judith.html,https://d-nb.info/gnd/1042174288,https://dx.doi.org/10.1553/0x00025544,"Gerber, Judith E. Bartolomey",
Gerbic_Fran.html,https://d-nb.info/gnd/131501585,https://dx.doi.org/10.1553/0x0001ceee,"Gerbič (Gerbic), Fran",
Gerersdorfer_Johann.html,https://d-nb.info/gnd/104217444X,https://dx.doi.org/10.1553/0x0002ac1d,"Gerersdorfer (Gererstorffer), Johann Carl",
Gerhart_Maria.html,https://d-nb.info/gnd/132438399,https://dx.doi.org/10.1553/0x0001cef0,"Gerhart (-Gschwandtner), Maria Rudolf Gschwandtner",
Gerhoh_von_Reichersberg.html,https://d-nb.info/gnd/118690752,https://dx.doi.org/10.1553/0x00021863,Gerhoh von Reichersberg ,
Gerhold_Norbert.html,https://d-nb.info/gnd/143640984,https://dx.doi.org/10.1553/0x0001cef2,"Gerhold, Norbert",
Gericke_Wilhelm.html,https://d-nb.info/gnd/122445643,https://dx.doi.org/10.1553/0x0001cef3,"Gericke, Wilhelm",
Gerl_Elfi.html,https://d-nb.info/gnd/134383842,https://dx.doi.org/10.1553/0x0001cef5,"Gerl, Elfi",
Gerl_Familie.html,,https://dx.doi.org/10.1553/0x0002093a,"Gerl, Familie Franz Xaver:",
Gerle_Georg.html,https://d-nb.info/gnd/132488817,https://dx.doi.org/10.1553/0x0001cef4,"Gerle, Georg Melchior",
Germek_Andreas.html,https://d-nb.info/gnd/112655629,https://dx.doi.org/10.1553/0x00233ef4,"Germek, Andreas Maria",
Gernerth_Franz.html,https://d-nb.info/gnd/104033886,https://dx.doi.org/10.1553/0x0001cef8,"Gernerth, Franz Edler von",
Gerstacker_Franz.html,https://d-nb.info/gnd/134384156,https://dx.doi.org/10.1553/0x0022a63e,"Gerstacker, Franz",
Gerster-Gardini_Etelka.html,https://d-nb.info/gnd/116438975,https://dx.doi.org/10.1553/0x0001cef9,"Gerster-Gardini, Etelka",
Gerstner_Alfred.html,https://d-nb.info/gnd/137299508,https://dx.doi.org/10.1553/0x0001cefa,"Gerstner, Alfred",
Gerstner_Johann.html,https://d-nb.info/gnd/143797549,https://dx.doi.org/10.1553/0x0002ac23,"Gerstner, Johann (Hans)",
Gesamtausgabe.html,,https://dx.doi.org/10.1553/0x0001cefc,Gesamtausgaben ,
Gesang.html,,https://dx.doi.org/10.1553/0x0001cefd,"Gesang, Gesangspädagogik ",
Gesang_und_Opernschule.html,,https://dx.doi.org/10.1553/0x003af9ab,Gesang- und Opernschule ,
Gesangverein.html,,https://dx.doi.org/10.1553/0x0001cf00,Gesangverein ,
Geschmack.html,,https://dx.doi.org/10.1553/0x0001cf01,Geschmack ,
Gesellschaft_Elektroakustische_Musik.html,,https://dx.doi.org/10.1553/0x0002093e,Gesellschaft für Elektroakustische Musik (GEM) ,
Gesellschaft_Hebung_Volkskunst.html,,https://dx.doi.org/10.1553/0x00323f36,Gesellschaft zur Hebung und Förderung der Wiener Volkskunst ,
Gesellschaft_fuer_Musik.html,,https://dx.doi.org/10.1553/0x00020940,"Gesellschaft für Musik, Österreichische (ÖGM) ",
Gesellschaft_fuer_Musiktheater.html,,https://dx.doi.org/10.1553/0x00020941,Gesellschaft für Musiktheater ,
Gesellschaft_fuer_Musikwissenschaft.html,,https://dx.doi.org/10.1553/0x00020946,"Gesellschaft für Musikwissenschaft, Österreichische (ÖGMw, OeGMw) ",
Gesellschaft_fuer_Zeitgenoessische_Musik.html,,https://dx.doi.org/10.1553/0x0002093f,"Gesellschaft für zeitgenössische Musik, Österreichische (ÖGZM) ",
Gesellschaftslied.html,,https://dx.doi.org/10.1553/0x0001cf02,Gesellschaftslied ,
Gesellschaftstanz.html,,https://dx.doi.org/10.1553/0x0001cf03,Gesellschaftstanz ,
Geutebrueck_Brueder.html,https://d-nb.info/gnd/13016237X,https://dx.doi.org/10.1553/0x0001cf0b,"Geutebrück, Brüder Ernst:",
Geyer_Humbert.html,https://d-nb.info/gnd/1028275765,,"Geyer, Humbert",
Geyer_Karl.html,https://d-nb.info/gnd/143345796,https://dx.doi.org/10.1553/0x0001cf0d,"Geyer, Karl",
Gfaller_Ehepaar.html,https://d-nb.info/gnd/1043787003,https://dx.doi.org/10.1553/0x00020943,"Gfaller, Ehepaar Rudolf",
Ghisas_Eurysthenes.html,,,"Ghisas (Gisas), Eurysthenes (Euristhenis)",
Gibisch_Waldemar.html,https://d-nb.info/gnd/139635866,https://dx.doi.org/10.1553/0x0001cf0f,"Gibisch (Gibish), Waldemar Alfred",
Gielen_Michael.html,,https://dx.doi.org/10.1553/0x0001cf10,"Gielen, Michael Andreas Josef",
Gielge_Hans.html,https://d-nb.info/gnd/134573285,https://dx.doi.org/10.1553/0x0001cf11,"Gielge, Hans",
Giersner_Johann.html,https://d-nb.info/gnd/1042175187,https://dx.doi.org/10.1553/0x0016f39f,"Giersner, Johann",
Giese_Cornelia.html,https://d-nb.info/gnd/104224278X,https://dx.doi.org/10.1553/0x00178c60,"Giese, Cornelia",
Giesecke_Karl.html,https://d-nb.info/gnd/116620153,https://dx.doi.org/10.1553/0x00021d94,"Giesecke (Gieseke), Karl Ludwig Ritter von (eig. Johann Georg Metzler, auch G., Jutta)",
Giesriegl_Annette.html,https://d-nb.info/gnd/104224295X,https://dx.doi.org/10.1553/0x002d803d,"Giesriegl, Annette",
Giessel_Alexander.html,https://d-nb.info/gnd/135476062,https://dx.doi.org/10.1553/0x0001cf13,"Giessel, Alexander OFMConv",
Giffelius_Nicodemus.html,https://d-nb.info/gnd/1042243115,https://dx.doi.org/10.1553/0x0002ac1e,"Giffelius, Nicodemus",
Gigele_Freddy.html,https://d-nb.info/gnd/13462954X%20,https://dx.doi.org/10.1553/0x0031410f,"Gigele, Freddy Oskar",
Gigler_Andreas.html,https://d-nb.info/gnd/119686058,https://dx.doi.org/10.1553/0x0001cf15,"Gigler, Andreas (Andre)",
Gilboa_Jacob.html,https://d-nb.info/gnd/1042243344,https://dx.doi.org/10.1553/0x0001cf17,"Gilboa, Jacob (eig. Goldberg, Erwin)",
Gillard_John.html,https://d-nb.info/gnd/135509114,https://dx.doi.org/10.1553/0x0001cf18,"Gillard, John Gavin",
Gillesberger_Familie.html,,https://dx.doi.org/10.1553/0x0001cf19,"Gillesberger, Familie Hans:",
Gillespie_Dana.html,https://d-nb.info/gnd/134385306,https://dx.doi.org/10.1553/0x00020944,"Gillespie, Dana (eigentl. Richenda Antoinette de Winterstein Gillespie)",
Gimpel_Brueder.html,https://d-nb.info/gnd/116632488,https://dx.doi.org/10.1553/0x00020945,"Gimpel, Brüder Bronislav:",
Ginter_Adam.html,https://d-nb.info/gnd/142466123,https://dx.doi.org/10.1553/0x00020947,"Ginter (Ginder, Gindter, Günther), Adam Franz Johann Karl Ginder",
Gioja_Brueder.html,https://d-nb.info/gnd/1043385096,https://dx.doi.org/10.1553/0x00020948,"Gioja (Gioia), Brüder Gaetano",
Giovanelli_Pietro.html,https://d-nb.info/gnd/104077298,https://dx.doi.org/10.1553/0x0001cf1d,"Giovanelli (Joanellus), Pietro",
Giraffenklavier.html,,https://dx.doi.org/10.1553/0x0001cf1e,Giraffenklavier ,
Girardi_Alexander.html,https://d-nb.info/gnd/11869510X,https://dx.doi.org/10.1553/0x0001cf1f,"Girardi, Alexander Andreas Helene Odilon",
Girk_Kurt.html,https://d-nb.info/gnd/1080329803,https://dx.doi.org/10.1553/0x003a9cfd,"Girk (eig. Schwecherl), Kurt",
Girlan.html,,https://dx.doi.org/10.1553/0x0036afaa,Girlan (deutsch für italienisch Cornaiano),
Gisinger_Albert.html,https://d-nb.info/gnd/1042284954,https://dx.doi.org/10.1553/0x0001cf21,"Gisinger, Albert (Pseud. U. Milano)",
Gisler-Haase_Barbara.html,https://d-nb.info/gnd/135017491,https://dx.doi.org/10.1553/0x0029d87f,"Gisler-Haase, Barbara",
Gitarre.html,,https://dx.doi.org/10.1553/0x0001cf22,Gitarre ,
Giugno_Josef.html,https://d-nb.info/gnd/104228525X,https://dx.doi.org/10.1553/0x00020949,"Giugno, Josef Ludwig",
Giugno_Karl.html,https://d-nb.info/gnd/1042285519,https://dx.doi.org/10.1553/0x0002095c,"Giugno, Karl (Pseud. Karl Juin, Karl Bruno)",
Giuliani_Familie.html,,https://dx.doi.org/10.1553/0x0001cf25,"Giuliani, Familie Mauro",
Giulini_Carlo_Maria.html,https://d-nb.info/gnd/119302209,https://dx.doi.org/10.1553/0x0001cf26,"Giulini, Carlo Maria",
Glaeser_Franz.html,https://d-nb.info/gnd/116649666,https://dx.doi.org/10.1553/0x0001cf27,"Gläser, Franz Joseph Peter Paul",
Glaezl_Brueder.html,https://d-nb.info/gnd/1043394427,https://dx.doi.org/10.1553/0x0002094f,"Gläzl (Glazl, Glätzel), Brüder Franz Ignaz:",
Glanner_Caspar.html,https://d-nb.info/gnd/122664051,https://dx.doi.org/10.1553/0x0001cf2a,"Glanner, Caspar Ruprecht",
Glanzl_Franz.html,https://d-nb.info/gnd/1059945657,https://dx.doi.org/10.1553/0x00309af5,"Glanzl, Franz Karl",
Glasharmonika.html,,https://dx.doi.org/10.1553/0x0001cf2b,Glasharmonika ,
Glaswein_Johannes.html,https://d-nb.info/gnd/1042285675,https://dx.doi.org/10.1553/0x0002ac1f,"Glaswein (Glasswein), Johannes Hans G.",
Glatter-Goetz_Familie.html,,https://dx.doi.org/10.1553/0x0002095d,"Glatter-Götz, Familie Josef",
Glatz_Jakob.html,https://d-nb.info/gnd/116654694,https://dx.doi.org/10.1553/0x0001cf2e,"Glatz, Jakob",
Glawatsch_Franz.html,https://d-nb.info/gnd/116657731,https://dx.doi.org/10.1553/0x0001cf2f,"Glawatsch, Franz",
Glawischnig_Dieter.html,https://d-nb.info/gnd/134705432,https://dx.doi.org/10.1553/0x003c353b,"Glawischnig, Dieter",
Glawischnig_Gerhard.html,https://d-nb.info/gnd/130162833,https://dx.doi.org/10.1553/0x0002ac20,"Glawischnig, Gerhard",
Glaz_Herta.html,https://d-nb.info/gnd/135318750,https://dx.doi.org/10.1553/0x0002094e,"Glaz (eig. Glatz), Herta (Hertha) Josef Rosenstock",
Gleich_Familie.html,,https://dx.doi.org/10.1553/0x00020950,"Gleich, Familie Joseph Alois",
Gleink.html,,https://dx.doi.org/10.1553/0x0001cf34,Gleink ,
Gletle_Johann.html,https://d-nb.info/gnd/103894993,https://dx.doi.org/10.1553/0x00020953,"Gletle, P. Johannes OSB (Johann Baptist) Johann Melchior",
Glickh_Rudolf.html,https://d-nb.info/gnd/13334987X,https://dx.doi.org/10.1553/0x0001cf36,"Glickh, Rudolf",
Global_Kryner.html,,https://dx.doi.org/10.1553/0x00207003,Global Kryner ,
Glocke.html,,https://dx.doi.org/10.1553/0x0001cf37,Glocke ,
Glockenguss.html,,https://dx.doi.org/10.1553/0x0001cf38,Glockenguss ,
Glockenspiel.html,,https://dx.doi.org/10.1553/0x00020951,Glockenspiel ,
Gloeckner_Bertha.html,https://d-nb.info/gnd/116665777,https://dx.doi.org/10.1553/0x0002ac2e,"Glöckner, Bertha",
Gloeggl_Familie.html,,https://dx.doi.org/10.1553/0x0001cf3a,"Glöggl (Glökl, Glöckl, Glökel, Klöckl), Familie Johann Joseph",
Gluck_Christoph.html,https://d-nb.info/gnd/118539841,https://dx.doi.org/10.1553/0x0002095e,"Gluck, Christoph Willibald Nanette",
Glueck_Franz.html,https://d-nb.info/gnd/116667850,https://dx.doi.org/10.1553/0x00020954,"Glück, Franz",
Gmasz_Sepp.html,https://d-nb.info/gnd/135304636,https://dx.doi.org/10.1553/0x0001cf40,"Gmasz, Sepp",
Gmeindl_Walter.html,https://d-nb.info/gnd/103895116,https://dx.doi.org/10.1553/0x0001cf41,"Gmeindl, Walter",
Gmeiner_Geschwister.html,https://d-nb.info/gnd/117212520,,"Gmeiner, Geschwister Ella",
Gmunden.html,,https://dx.doi.org/10.1553/0x0001cf42,Gmunden ,
Gned_Nina.html,https://d-nb.info/gnd/135614384,https://dx.doi.org/10.1553/0x0001cf43,"Gned, Nina Josef",
Gober_Kurt.html,https://d-nb.info/gnd/134386493,https://dx.doi.org/10.1553/0x0001cf44,"Gober, Kurt",
Godlewski_Carl.html,https://d-nb.info/gnd/1011361515,https://dx.doi.org/10.1553/0x00020952,"Godlewski, Carl Borromäus Willi Carl August",
Godowksi_Leopold.html,https://d-nb.info/gnd/118964046,https://dx.doi.org/10.1553/0x0002095b,"Godowski, Leopold",
Goebel_Alexander.html,https://d-nb.info/gnd/134386612,https://dx.doi.org/10.1553/0x0002094c,"Goebel, Alexander",
Goelle_M.html,https://d-nb.info/gnd/1042285888,https://dx.doi.org/10.1553/0x0002ac30,"Gölle, P. M.",
Goellerich_August.html,https://d-nb.info/gnd/118695762,https://dx.doi.org/10.1553/0x00020959,"Göllerich, Familie August",
Goering_Petronella.html,https://d-nb.info/gnd/130163422,https://dx.doi.org/10.1553/0x0002ac31,"Göring, Petronella",
Goertz_Harald.html,https://d-nb.info/gnd/130165913,https://dx.doi.org/10.1553/0x0001cf49,"Goertz, Harald",
Goess.html,,https://dx.doi.org/10.1553/0x0001cf4a,Göß (Goess),
Goess_Johann.html,https://d-nb.info/gnd/136096018,https://dx.doi.org/10.1553/0x00020960,"Goess, Johann Peter Graf von",
Goettl_Familie.html,,https://dx.doi.org/10.1553/0x003bda42,"Göttl, Familie Wenzl:",
Goettweig.html,,https://dx.doi.org/10.1553/0x00020962,Göttweig ,
Goetz_Alois.html,https://d-nb.info/gnd/1014879701,https://dx.doi.org/10.1553/0x002f9f05,"Götz, Alois Josef August,",
Goetz_Ehepaar.html,https://d-nb.info/gnd/1138642576,https://dx.doi.org/10.1553/0x00020967,"Goetz, Ehepaar Otto",
Goetz_Franz.html,https://d-nb.info/gnd/1026106540%20,https://dx.doi.org/10.1553/0x0030e140,"Götz, Franz Anton",
Goetz_Johann.html,https://d-nb.info/gnd/1036969487,https://dx.doi.org/10.1553/0x00020965,"Götz, Johann",
Goetz_Josef.html,https://d-nb.info/gnd/1011171457,https://dx.doi.org/10.1553/0x00020966,"Götz (bis 1906: Žák), Josef",
Goetzinger_Clement.html,,https://dx.doi.org/10.1553/0x003a1062,"Götzinger, Clement (Klement, Klemens, Clemens) Maria",
Goetzis.html,,https://dx.doi.org/10.1553/0x00344477,Götzis ,
Goetzl_Gabriel.html,https://d-nb.info/gnd/Person,https://dx.doi.org/10.1553/0x00020968,"Götzl (Gezl), Gabriel",
Gogg_Dieter.html,https://d-nb.info/gnd/109960645,https://dx.doi.org/10.1553/0x0002094d,"Gogg, Dieter (Pseud. Robert Busch)",
Goisern.html,,https://dx.doi.org/10.1553/0x0001cf50,Goisern ,
Goisern_Hubert.html,https://d-nb.info/gnd/128672005,https://dx.doi.org/10.1553/0x0001cf51,"Goisern, Hubert von (eig. Achleitner, Hubert)",
Gold_Ernest.html,https://d-nb.info/gnd/134387198,https://dx.doi.org/10.1553/0x0002095f,"Gold (eig. Goldner), Ernest (eig. Ernst; Pseud.: Byron M. Ingersoll, Olga Phillips, J. J. Ernest) Marni Nixon",
Goldberg_Joseph.html,https://d-nb.info/gnd/1042285799,https://dx.doi.org/10.1553/0x00020956,"Goldberg, Joseph Pasquale Fanny",
Goldberger_Richard.html,https://d-nb.info/gnd/133356388,https://dx.doi.org/10.1553/0x0002ac2f,"Goldberger, Richard von",
Golden_Sunshine.html,,https://dx.doi.org/10.1553/0x00020957,Golden Sunshine ,
Goldmark_Carl.html,https://d-nb.info/gnd/119527995,https://dx.doi.org/10.1553/0x0001cf54,"Goldmark, Karl (Carl, Károly)",
Goldoni_Carlo.html,https://d-nb.info/gnd/118540505,https://dx.doi.org/10.1553/0x00025545,"Goldoni, Carlo",
Goldried_Quintett.html,,https://dx.doi.org/10.1553/0x00020958,Goldried Quintett ,
Goldsand_Robert.html,https://d-nb.info/gnd/137562152,https://dx.doi.org/10.1553/0x0001cf56,"Goldsand, Robert",
Goldschmidt_Adalbert.html,https://d-nb.info/gnd/116755741,https://dx.doi.org/10.1553/0x00020961,"Goldschmidt, Adalbert von",
Goldschmidt_Familie.html,,https://dx.doi.org/10.1553/0x00020955,"Goldschmidt, Familie Walter Herbert:",
Goldschmied_Richard.html,https://d-nb.info/gnd/104911888X,https://dx.doi.org/10.1553/0x003ac08d,"Goldschmied (Goldschmidt), Richard",
Goldstein_Josef.html,https://d-nb.info/gnd/137668384,https://dx.doi.org/10.1553/0x0001cf59,"Goldstein, Josef",
Golinelli_Giovanni.html,https://d-nb.info/gnd/120407515,https://dx.doi.org/10.1553/0x0001cf5c,"Golinelli, Giovanni",
Goller_Familie.html,,https://dx.doi.org/10.1553/0x00020969,"Goller, Familie Pius:",
Goller_Familie_2.html,,https://dx.doi.org/10.1553/0x0001cf5d,"Goller, Familie Daniel",
Gollini_Herbert.html,https://d-nb.info/gnd/1214678815,https://dx.doi.org/10.1553/0x003ce3ab,"Gollini, Herbert",
Gollob_Johann.html,https://d-nb.info/gnd/1014791014,https://dx.doi.org/10.1553/0x003b0a94,"Gollob, Johann",
Goltz_Christel.html,https://d-nb.info/gnd/116764481,https://dx.doi.org/10.1553/0x0001cf5f,"Goltz, Christel (eig. Christine, verh. Schenk) Theodor Schenk",
Gonzi_Mario.html,https://d-nb.info/gnd/134864824,https://dx.doi.org/10.1553/0x001b6e81,"Gonzi, Mario",
Goritschan_Karl.html,https://d-nb.info/gnd/1036968561,https://dx.doi.org/10.1553/0x0002ac32,"Goritschan, Karl",
Gothov_Gruenecke_Familie.html,,,"Gothov-Grünecke (Grüneke, Grunecke, Grünečke, Gotov, Gothow, Gothor), Familie Ludwig",
Gottdank_Josepha.html,https://d-nb.info/gnd/1011383861,https://dx.doi.org/10.1553/0x0001cf62,"Gottdank, Josepha (Josephine) Joseph",
